,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
267,1590134400000,call,BTC-22MAY20-12500-C,12500.0,9084.37,SYN.BTC-22MAY20,1590103326703,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,168.1,0.0005,0.0155,0.0,107.44,0.0005,0.0,9084.38,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",9084.38,19473060382,[],0.0,0.0,0.0,0.0005,15.0,"[[0.0005, 15.0], [0.003, 9.0], [0.0035, 0.1], [0.008, 0.1]]",432.37
268,1591344000000,call,BTC-5JUN20-8500-C,8500.0,9088.37,SYN.BTC-5JUN20,1590103326932,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.065,0.143,0.10376286,86.89,,0.0,9084.38,"{'vega': 6.42581, 'theta': -19.441, 'rho': 2.0691, 'gamma': 0.00023, 'delta': 0.68244}",9084.38,19473345257,"[[0.097, 16.1], [0.0645, 0.2]]",77.26,0.097,16.1,0.1075,16.1,"[[0.1075, 16.1], [0.403, 10.0]]",92.17
269,1593158400000,put,BTC-26JUN20-8500-P,8500.0,9094.36,BTC-26JUN20,1590103326703,"{'volume': 61.2, 'price_change': 11.1111, 'low': 0.0625, 'high': 0.0835}",open,0.06,702.4,0.039,0.1225,0.0767592,88.78,0.075,0.0,9084.38,"{'vega': 10.49486, 'theta': -13.17459, 'rho': -3.76821, 'gamma': 0.00015, 'delta': -0.35095}",9084.38,19473350762,"[[0.075, 47.8], [0.0745, 7.0], [0.0735, 0.5], [0.061, 50.0], [0.059, 71.0], [0.0325, 0.1]]",87.25,0.075,47.8,0.0785,16.4,"[[0.0785, 16.4], [0.0795, 24.6], [0.08, 13.6], [0.0805, 2.0], [0.0855, 0.1], [0.0925, 0.1], [0.1, 0.1], [0.11, 0.1], [0.378, 10.0]]",90.28
270,1601020800000,call,BTC-25SEP20-14000-C,14000.0,9180.25,BTC-25SEP20,1590103328736,"{'volume': 19.8, 'price_change': -15.4321, 'low': 0.0675, 'high': 0.082}",open,0.08,641.2,0.0305,0.1265,0.07175999,87.19,0.0685,0.0,9084.24,"{'vega': 18.35886, 'theta': -6.33423, 'rho': 6.7987, 'gamma': 7e-05, 'delta': 0.28568}",9084.24,19473351811,"[[0.0705, 7.8], [0.07, 14.0], [0.0685, 10.0], [0.068, 3.7], [0.0645, 12.7], [0.061, 0.4], [0.06, 1.0], [0.042, 0.1], [0.025, 0.1], [0.012, 0.1], [0.01, 1.0], [0.006, 5.0]]",86.56,0.0705,7.8,0.073,11.9,"[[0.073, 11.9], [0.074, 13.2], [0.0745, 14.0], [0.0755, 0.5], [0.0765, 5.4], [0.11, 2.0], [0.124, 3.0], [0.2, 0.1], [0.2495, 1.0], [0.668, 0.1]]",87.81
271,1593158400000,put,BTC-26JUN20-2500-P,2500.0,9094.47,BTC-26JUN20,1590103328718,"{'volume': 43.3, 'price_change': 100.0, 'low': 0.0005, 'high': 0.001}",open,0.0,1795.5,0.0005,0.0155,0.00072045,172.17,0.001,0.0,9084.24,"{'vega': 0.31318, 'theta': -0.76246, 'rho': -0.039, 'gamma': 0.0, 'delta': -0.00371}",9084.24,19473315255,"[[0.0005, 23.0]]",164.93,0.0005,23.0,0.001,20.0,"[[0.001, 20.0], [0.0015, 15.0], [0.002, 15.0], [0.003, 0.2], [0.004, 1.1], [0.03, 0.1], [0.037, 1.0], [0.04, 1.0], [0.05, 1.0], [0.055, 10.0], [0.06, 1.0], [0.07, 0.4], [0.0715, 14.0], [0.208, 37.0], [0.25, 8.0], [0.3, 0.5], [0.4, 0.2], [0.4995, 0.1], [0.5, 0.5], [0.6, 1.0]]",179.39
272,1591344000000,call,BTC-5JUN20-7750-C,7750.0,9088.34,SYN.BTC-5JUN20,1590103329932,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.132,0.2075,0.1692781,100.34,,0.0,9083.46,"{'vega': 4.79677, 'theta': -16.75815, 'rho': 2.31214, 'gamma': 0.00015, 'delta': 0.81593}",9083.46,19473345215,[],0.0,0.0,0.0,0.4215,11.5,"[[0.4215, 11.5]]",486.99
273,1590739200000,put,BTC-29MAY20-6000-P,6000.0,9086.34,SYN.BTC-29MAY20,1590103329724,"{'volume': 80.9, 'price_change': 25.0, 'low': 0.002, 'high': 0.0035}",open,0.0,1654.3,0.0005,0.0175,0.00274804,163.33,0.0025,0.0,9083.46,"{'vega': 0.83793, 'theta': -9.29762, 'rho': -0.057, 'gamma': 3e-05, 'delta': -0.02836}",9083.46,19473311500,"[[0.0025, 4.5], [0.002, 51.1], [0.0015, 0.1], [0.001, 7.3], [0.0005, 34.9]]",160.56,0.0025,4.5,0.003,25.0,"[[0.003, 25.0], [0.0035, 76.0], [0.006, 10.0], [0.009, 0.2], [0.017, 1.0], [0.028, 0.3], [0.04, 9.6], [0.044, 0.1], [0.0445, 0.2], [0.05, 0.1], [0.07, 1.4], [0.0835, 0.1], [0.102, 12.5], [0.44, 0.3]]",165.98
274,1593158400000,put,BTC-26JUN20-8000-P,8000.0,9093.15,BTC-26JUN20,1590103331049,"{'volume': 114.0, 'price_change': 14.8515, 'low': 0.048, 'high': 0.0685}",open,0.05,2034.1,0.0265,0.103,0.0600573,94.62,0.058,0.0,9083.1,"{'vega': 9.53102, 'theta': -12.75184, 'rho': -2.99775, 'gamma': 0.00013, 'delta': -0.28023}",9083.1,19473351950,"[[0.059, 12.9], [0.0585, 27.0], [0.058, 12.8], [0.0575, 0.1], [0.057, 0.5], [0.0455, 65.0], [0.0375, 0.1], [0.037, 0.2], [0.034, 0.1], [0.027, 0.2], [0.0165, 0.1], [0.001, 0.6], [0.0005, 0.1]]",93.59,0.059,12.9,0.0615,36.9,"[[0.0615, 36.9], [0.062, 32.3], [0.0625, 2.0], [0.063, 8.0], [0.0635, 15.0], [0.0745, 0.1], [0.082, 0.1], [0.095, 0.3], [0.1, 6.1], [0.12, 0.1], [0.145, 0.1], [0.232, 0.5], [0.25, 0.1], [0.4995, 0.1], [0.8, 6.0]]",95.98
275,1590220800000,call,BTC-23MAY20-10000-C,10000.0,9083.85,SYN.BTC-23MAY20,1590103330730,"{'volume': 11.7, 'price_change': -50.0, 'low': 0.0005, 'high': 0.005}",open,,9.5,0.0005,0.0155,0.00091391,89.58,0.001,0.0,9083.1,"{'vega': 0.49513, 'theta': -8.30179, 'rho': 0.01384, 'gamma': 0.00018, 'delta': 0.0418}",9083.1,19473337731,"[[0.0005, 27.8]]",80.7,0.0005,27.8,0.0015,15.0,"[[0.0015, 15.0], [0.002, 12.0], [0.003, 12.0], [0.0085, 0.1], [0.025, 0.2]]",98.9
276,1591344000000,call,BTC-5JUN20-11500-C,11500.0,9087.18,SYN.BTC-5JUN20,1590103331737,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0005,0.0295,0.00846884,89.22,,0.0,9083.06,"{'vega': 3.32423, 'theta': -10.32691, 'rho': 0.35256, 'gamma': 0.00011, 'delta': 0.10708}",9083.06,19473352652,"[[0.008, 11.2], [0.0075, 26.0], [0.007, 35.0], [0.0045, 11.0], [0.0005, 0.1]]",87.93,0.008,11.2,0.009,25.0,"[[0.009, 25.0], [0.0095, 47.0], [0.01, 22.4], [0.0115, 0.5], [0.127, 10.5]]",90.66
