,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
137,1608883200000,call,BTC-25DEC20-20000-C,20000.0,9510.98,BTC-25DEC20,1589434961949,"{'volume': 8.1, 'price_change': 10.2362, 'low': 0.0635, 'high': 0.074}",open,0.06,111.1,0.028,0.133,0.07096349,88.64,0.07,0.0,9354.11,"{'vega': 22.99825, 'theta': -4.52838, 'rho': 9.67157, 'gamma': 5e-05, 'delta': 0.23585}",9354.11,19252195047,"[[0.0685, 1.0], [0.068, 12.0], [0.067, 10.0], [0.0655, 11.0], [0.065, 1.1], [0.058, 2.0], [0.055, 2.0], [0.054, 1.1], [0.02, 1.0], [0.006, 0.1], [0.001, 1.1]]",87.62,0.0685,1.0,0.0735,12.0,"[[0.0735, 12.0], [0.076, 11.0], [0.095, 1.0], [0.0975, 0.2], [0.0995, 0.2], [0.1, 4.0], [0.2, 0.1], [0.25, 0.1], [0.3, 0.1]]",89.69
138,1589529600000,call,BTC-15MAY20-10250-C,10250.0,9354.3,SYN.BTC-15MAY20,1589434962957,"{'volume': 63.3, 'price_change': 200.0, 'low': 0.001, 'high': 0.0065}",open,0.0,209.2,0.0005,0.0195,0.00220271,115.59,0.003,0.0,9354.04,"{'vega': 0.75379, 'theta': -20.6048, 'rho': 0.02153, 'gamma': 0.00025, 'delta': 0.0789}",9354.04,19252128400,"[[0.0015, 25.0], [0.001, 37.5], [0.0005, 0.1]]",106.03,0.0015,25.0,0.003,24.3,"[[0.003, 24.3], [0.0035, 25.5], [0.0045, 14.0], [0.009, 0.1], [0.01, 0.2], [0.018, 0.1], [0.02, 5.0], [0.05, 0.4], [0.075, 5.0], [0.1, 10.0], [0.1215, 10.5], [0.125, 5.0]]",124.75
139,1590739200000,call,BTC-29MAY20-9500-C,9500.0,9356.75,SYN.BTC-29MAY20,1589434963387,"{'volume': 52.3, 'price_change': 60.5634, 'low': 0.0355, 'high': 0.062}",open,0.04,525.1,0.026,0.097,0.05932517,81.68,0.057,0.0,9354.04,"{'vega': 7.59087, 'theta': -20.53796, 'rho': 1.69227, 'gamma': 0.00026, 'delta': 0.49664}",9354.04,19252195021,"[[0.0555, 22.7], [0.055, 0.4], [0.0545, 25.0], [0.051, 9.0], [0.0335, 0.1], [0.0155, 2.0], [0.01, 0.2], [0.0005, 1.0]]",76.97,0.0555,22.7,0.058,0.5,"[[0.058, 0.5], [0.0585, 13.0], [0.06, 12.0], [0.0615, 9.0], [0.072, 0.2], [0.075, 0.1], [0.089, 0.1], [0.283, 10.0]]",80.05
140,1590134400000,call,BTC-22MAY20-7750-C,7750.0,9355.45,SYN.BTC-22MAY20,1589434963962,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.14,0.1,0.149,0.217,0.18187774,113.56,0.126,0.0,9354.18,"{'vega': 2.71285, 'theta': -19.02897, 'rho': 1.45786, 'gamma': 0.00012, 'delta': 0.88449}",9354.18,19252189317,"[[0.08, 0.2]]",0.0,0.08,0.2,0.35,14.0,"[[0.35, 14.0]]",481.08
141,1593158400000,put,BTC-26JUN20-3000-P,3000.0,9361.68,BTC-26JUN20,1589434963965,"{'volume': 34.2, 'price_change': 0.0, 'low': 0.0035, 'high': 0.0035}",open,0.0,681.9,0.0005,0.0175,0.00268309,165.93,0.0035,0.0,9354.18,"{'vega': 0.95159, 'theta': -1.83194, 'rho': -0.15425, 'gamma': 1e-05, 'delta': -0.01127}",9354.18,19252094162,"[[0.002, 20.0], [0.0015, 19.0], [0.001, 0.2], [0.0005, 56.2]]",158.58,0.002,20.0,0.0035,55.0,"[[0.0035, 55.0], [0.004, 22.0], [0.008, 1.3], [0.01, 0.1], [0.029, 1.4], [0.0535, 10.0], [0.087, 11.5], [0.1705, 1.0], [0.195, 0.1], [0.2, 1.2], [0.25, 7.0], [0.29, 0.2], [0.45, 1.0], [0.7, 1.0], [0.8, 1.0], [0.9, 1.0]]",173.32
142,1589529600000,put,BTC-15MAY20-11250-P,11250.0,9354.37,SYN.BTC-15MAY20,1589434964972,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.27,0.0,0.168,0.2475,0.20376477,175.35,,0.0,9354.22,"{'vega': 0.35367, 'theta': -28.31386, 'rho': -0.32928, 'gamma': 8e-05, 'delta': -0.96948}",9354.22,19252191461,"[[0.0005, 16.3]]",0.0,0.0005,16.3,0.6995,0.1,"[[0.6995, 0.1], [0.704, 2.5]]",500.0
143,1589529600000,call,BTC-15MAY20-7250-C,7250.0,9354.37,SYN.BTC-15MAY20,1589434964971,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.18,0.0,0.201,0.2495,0.22503363,171.5,,0.0,9354.22,"{'vega': 0.04535, 'theta': -3.55062, 'rho': 0.21669, 'gamma': 1e-05, 'delta': 0.99711}",9354.22,19252189327,"[[0.0005, 17.8]]",0.0,0.0005,17.8,0.562,5.5,"[[0.562, 5.5]]",500.0
144,1589443200000,put,BTC-14MAY20-8250-P,8250.0,9354.24,SYN.BTC-14MAY20,1589434965976,"{'volume': 23.9, 'price_change': -80.0, 'low': 0.0005, 'high': 0.0035}",open,0.0,32.6,0.0005,0.0155,0.0,117.46,0.0005,0.0,9353.25,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",9353.25,19249720225,[],0.0,0.0,0.0,0.001,11.0,"[[0.001, 11.0], [0.0015, 11.0], [0.28, 3.0], [0.31, 1.0]]",437.57
145,1608883200000,call,BTC-25DEC20-14000-C,14000.0,9509.76,BTC-25DEC20,1589434965977,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.1275, 'high': 0.1275}",open,0.12,218.4,0.0755,0.2055,0.1354502,84.44,0.1275,0.0,9353.25,"{'vega': 28.86417, 'theta': -5.4137, 'rho': 15.55397, 'gamma': 6e-05, 'delta': 0.40064}",9353.25,19252180742,"[[0.132, 12.0], [0.128, 9.0], [0.1, 5.0], [0.04, 0.1]]",83.31,0.132,12.0,0.139,17.0,"[[0.139, 17.0], [0.1395, 12.0], [0.1405, 9.0], [0.1865, 4.1], [0.8, 0.1]]",85.61
146,1593158400000,put,BTC-26JUN20-5000-P,5000.0,9360.68,BTC-26JUN20,1589434966984,"{'volume': 31.6, 'price_change': -19.3548, 'low': 0.0125, 'high': 0.016}",open,0.01,2325.4,0.0005,0.034,0.01249243,132.24,0.0125,0.0,9353.07,"{'vega': 3.52638, 'theta': -5.41032, 'rho': -0.73486, 'gamma': 3e-05, 'delta': -0.054}",9353.07,19252180681,"[[0.012, 26.0], [0.0115, 22.0], [0.011, 17.0], [0.0105, 0.6], [0.01, 3.6], [0.0095, 0.5], [0.009, 12.0], [0.008, 2.0], [0.0065, 30.0], [0.0045, 3.0], [0.003, 33.0], [0.0025, 0.1], [0.001, 0.9], [0.0005, 0.5]]",130.92,0.012,26.0,0.013,3.0,"[[0.013, 3.0], [0.0135, 25.5], [0.014, 5.0], [0.0145, 5.0], [0.015, 17.0], [0.04, 1.0], [0.08, 2.3], [0.095, 0.3], [0.0965, 11.5], [0.12, 8.7], [0.42, 2.0], [0.4995, 0.1], [0.5155, 117.4], [0.65, 0.1], [1.0, 0.4], [1.5, 0.4], [2.0, 0.8], [3.0, 0.4], [4.0, 0.4]]",133.57
147,1590134400000,call,BTC-22MAY20-9750-C,9750.0,9354.65,SYN.BTC-22MAY20,1589434966984,"{'volume': 33.2, 'price_change': 90.625, 'low': 0.013, 'high': 0.0345}",open,0.01,158.6,0.006,0.059,0.02815719,76.22,0.0305,0.0,9353.07,"{'vega': 5.30048, 'theta': -24.95376, 'rho': 0.72813, 'gamma': 0.00036, 'delta': 0.37907}",9353.07,19252198363,"[[0.027, 40.4], [0.026, 29.0], [0.0135, 0.1]]",74.24,0.027,40.4,0.029,0.1,"[[0.029, 0.1], [0.0295, 20.0], [0.03, 17.0], [0.0325, 9.0], [0.3135, 8.0]]",77.77
148,1590739200000,put,BTC-29MAY20-10000-P,10000.0,9355.68,SYN.BTC-29MAY20,1589434967991,"{'volume': 7.1, 'price_change': -13.7405, 'low': 0.105, 'high': 0.1325}",open,0.15,199.9,0.0645,0.1505,0.1053882,77.88,0.113,0.0,9352.95,"{'vega': 7.16077, 'theta': -18.4724, 'rho': -2.85922, 'gamma': 0.00025, 'delta': -0.63357}",9352.95,19252198720,"[[0.107, 14.1], [0.005, 1.0]]",79.96,0.107,14.1,0.111,1.0,"[[0.111, 1.0], [0.1115, 0.5], [0.3755, 8.0], [0.95, 27.0]]",85.14
149,1601020800000,call,BTC-25SEP20-32000-C,32000.0,9437.61,BTC-25SEP20,1589434967993,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.012, 'high': 0.012}",open,0.01,372.3,0.0005,0.0485,0.01524418,109.65,0.012,0.0,9352.95,"{'vega': 7.35533, 'theta': -3.00735, 'rho': 1.76624, 'gamma': 2e-05, 'delta': 0.06618}",9352.95,19252184716,"[[0.0145, 0.1], [0.014, 14.0], [0.0125, 4.0], [0.0115, 16.0], [0.0095, 1.0], [0.002, 15.0], [0.0005, 5.5]]",108.69,0.0145,0.1,0.016,4.0,"[[0.016, 4.0], [0.017, 30.0], [0.02, 1.0], [0.0235, 10.0]]",110.61
150,1589443200000,call,BTC-14MAY20-9250-C,9250.0,9353.09,SYN.BTC-14MAY20,1589434967991,"{'volume': 50.0, 'price_change': 340.0, 'low': 0.0025, 'high': 0.0205}",open,0.0,29.4,0.0005,0.0415,0.01305516,93.41,0.011,0.0,9352.95,"{'vega': 0.4573, 'theta': -21.35771, 'rho': 0.01848, 'gamma': 0.00215, 'delta': 0.77109}",9352.95,19252198349,"[[0.0115, 1.0], [0.011, 8.0], [0.004, 3.0]]",56.0,0.0115,1.0,0.0145,8.0,"[[0.0145, 8.0], [0.0155, 1.0], [0.0175, 3.0], [1.0, 2.0]]",121.44
151,1590134400000,put,BTC-22MAY20-9750-P,9750.0,9354.47,SYN.BTC-22MAY20,1589434969372,"{'volume': 6.2, 'price_change': -22.3881, 'low': 0.071, 'high': 0.1005}",open,0.11,59.6,0.0345,0.1105,0.07039202,76.22,0.078,0.0,9352.95,"{'vega': 5.30008, 'theta': -24.95045, 'rho': -1.43441, 'gamma': 0.00036, 'delta': -0.621}",9352.95,19252199167,"[[0.072, 14.8], [0.064, 0.1], [0.062, 0.1], [0.04, 0.2]]",79.04,0.072,14.8,0.0755,0.1,"[[0.0755, 0.1], [0.076, 0.5], [0.3575, 8.0]]",85.17
152,1590739200000,call,BTC-29MAY20-5500-C,5500.0,9355.59,SYN.BTC-29MAY20,1589434970005,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.39,61.5,0.3945,0.444,0.41682909,156.17,0.41,0.0,9352.22,"{'vega': 1.41864, 'theta': -7.33833, 'rho': 2.1267, 'gamma': 3e-05, 'delta': 0.96649}",9352.22,19252191510,[],0.0,0.0,0.0,0.641,10.0,"[[0.641, 10.0]]",500.0
153,1590134400000,call,BTC-22MAY20-11750-C,11750.0,9354.37,SYN.BTC-22MAY20,1589434970729,"{'volume': 12.1, 'price_change': 100.0, 'low': 0.004, 'high': 0.008}",open,0.0,16.3,0.0005,0.0265,0.00623541,107.55,0.008,0.0,9352.22,"{'vega': 2.25411, 'theta': -14.97413, 'rho': 0.17288, 'gamma': 0.00011, 'delta': 0.08956}",9352.22,19252180664,"[[0.0055, 23.0], [0.005, 25.0], [0.004, 15.0]]",104.41,0.0055,23.0,0.007,78.1,"[[0.007, 78.1], [0.0075, 15.0], [0.119, 0.1], [0.1195, 8.5]]",110.64
154,1608883200000,call,BTC-25DEC20-32000-C,32000.0,9509.12,BTC-25DEC20,1589434971013,"{'volume': 3.2, 'price_change': 13.3333, 'low': 0.03, 'high': 0.034}",open,0.03,70.9,0.008,0.081,0.03245071,97.76,0.034,0.0,9352.85,"{'vega': 14.55744, 'theta': -3.16126, 'rho': 4.88172, 'gamma': 3e-05, 'delta': 0.1157}",9352.85,19252199622,"[[0.031, 13.0], [0.0295, 13.0], [0.027, 0.1], [0.0215, 3.0], [0.021, 1.0], [0.0205, 1.0], [0.02, 0.5], [0.019, 1.0], [0.018, 1.0], [0.015, 0.5], [0.0005, 4.1]]",96.8,0.031,13.0,0.034,9.9,"[[0.034, 9.9], [0.035, 12.0], [0.038, 13.0], [0.0445, 0.3], [1.0, 3.1]]",98.76
155,1593158400000,put,BTC-26JUN20-24000-P,24000.0,9359.84,BTC-26JUN20,1589434971013,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.71,0.0,1.4905,1.666,1.57041312,136.96,,0.0,9352.85,"{'vega': 2.69963, 'theta': -4.28969, 'rho': -27.97754, 'gamma': 2e-05, 'delta': -0.96127}",9352.85,19228290759,"[[0.0005, 13.8]]",0.0,0.0005,13.8,0.0,0.0,[],0.0
156,1593158400000,call,BTC-26JUN20-12000-C,12000.0,9360.41,BTC-26JUN20,1589434972021,"{'volume': 208.7, 'price_change': 32.7273, 'low': 0.0275, 'high': 0.039}",open,0.03,2370.8,0.012,0.0745,0.03708622,85.93,0.0365,0.0,9352.76,"{'vega': 10.08738, 'theta': -10.057, 'rho': 2.28592, 'gamma': 0.00011, 'delta': 0.24394}",9352.76,19252199457,"[[0.036, 48.5], [0.035, 0.5], [0.0345, 25.8], [0.026, 0.2], [0.025, 5.2], [0.02, 1.0], [0.012, 1.5], [0.006, 0.1]]",84.91,0.036,48.5,0.0385,0.5,"[[0.0385, 0.5], [0.039, 20.0], [0.0395, 12.8], [0.0415, 13.0], [0.0485, 5.0], [0.06, 18.0], [0.066, 0.2], [0.07, 0.1], [0.099, 2.0], [0.1, 3.0], [0.11, 0.1], [0.12, 2.0], [0.14, 2.0], [0.15, 0.1], [0.16, 2.0], [0.18, 2.0], [0.2455, 2.0], [0.394, 8.0]]",87.22
157,1590134400000,put,BTC-22MAY20-9500-P,9500.0,9354.29,SYN.BTC-22MAY20,1589434972019,"{'volume': 18.0, 'price_change': -23.6486, 'low': 0.056, 'high': 0.075}",open,0.09,29.9,0.0215,0.092,0.05374498,76.02,0.0565,0.0,9352.76,"{'vega': 5.53987, 'theta': -26.01258, 'rho': -1.21481, 'gamma': 0.00038, 'delta': -0.53185}",9352.76,19252198977,"[[0.0555, 15.5], [0.0535, 7.0], [0.038, 0.1]]",79.05,0.0555,15.5,0.0585,0.1,"[[0.0585, 0.1], [0.059, 0.5], [0.06, 15.0], [0.0665, 6.0], [0.296, 10.0]]",84.11
158,1601020800000,put,BTC-25SEP20-36000-P,36000.0,9437.4,BTC-25SEP20,1589434973026,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,3.04,0.5,2.706,2.9715,2.82756911,114.1,5.18,0.0,9352.71,"{'vega': 6.44659, 'theta': -2.74275, 'rho': -130.76961, 'gamma': 2e-05, 'delta': -0.94409}",9352.71,19228290761,[],0.0,0.0,0.0,0.0,0.0,[],0.0
159,1590739200000,call,BTC-29MAY20-6000-C,6000.0,9355.45,SYN.BTC-29MAY20,1589434973029,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.33,95.0,0.34,0.3955,0.36539251,144.8,0.4055,0.0,9352.71,"{'vega': 1.92725, 'theta': -9.24329, 'rho': 2.26623, 'gamma': 4e-05, 'delta': 0.95111}",9352.71,19252191538,[],0.0,0.0,0.0,0.5895,10.0,"[[0.5895, 10.0]]",500.0
160,1589529600000,call,BTC-15MAY20-10000-C,10000.0,9352.96,SYN.BTC-15MAY20,1589434973027,"{'volume': 214.1, 'price_change': 166.6667, 'low': 0.0015, 'high': 0.0095}",open,0.0,1265.6,0.0005,0.0225,0.00330641,102.42,0.004,0.0,9352.71,"{'vega': 1.03776, 'theta': -30.92475, 'rho': 0.03335, 'gamma': 0.00039, 'delta': 0.12216}",9352.71,19252199645,"[[0.0025, 25.5], [0.002, 36.5], [0.001, 7.5], [0.0005, 2.0]]",94.74,0.0025,25.5,0.0045,56.5,"[[0.0045, 56.5], [0.005, 25.5], [0.0055, 1.0], [0.006, 12.4], [0.008, 1.0], [0.0095, 1.0], [0.01, 3.7], [0.0135, 0.2], [0.0145, 2.0], [0.02, 0.2], [0.022, 1.1], [0.029, 5.0], [0.03, 2.5], [0.037, 3.0], [0.0425, 0.1], [0.045, 0.1], [0.047, 3.0], [0.048, 0.5], [0.05, 4.0], [0.06, 2.0]]",112.52
161,1589529600000,put,BTC-15MAY20-7750-P,7750.0,9352.91,SYN.BTC-15MAY20,1589434974034,"{'volume': 39.2, 'price_change': -75.0, 'low': 0.001, 'high': 0.0045}",open,0.0,492.6,0.0005,0.0155,0.00072,171.39,0.001,0.0,9352.78,"{'vega': 0.25025, 'theta': -6.73409, 'rho': -0.00587, 'gamma': 6e-05, 'delta': -0.02021}",9352.78,19252191495,"[[0.0005, 26.0]]",162.19,0.0005,26.0,0.001,1.0,"[[0.001, 1.0], [0.0015, 1.0], [0.002, 37.0], [0.0025, 5.0], [0.053, 0.1], [0.075, 0.1], [0.085, 14.5], [0.2, 1.0], [0.405, 135.0]]",180.8
162,1601020800000,call,BTC-25SEP20-36000-C,36000.0,9437.48,BTC-25SEP20,1589434974034,"{'volume': 11.6, 'price_change': 23.8095, 'low': 0.0105, 'high': 0.0135}",open,0.01,504.8,0.0005,0.0445,0.01297909,114.1,0.013,0.0,9352.78,"{'vega': 6.44676, 'theta': -2.74282, 'rho': 1.48865, 'gamma': 2e-05, 'delta': 0.05591}",9352.78,19251847217,"[[0.012, 1.0], [0.011, 14.0], [0.009, 16.0], [0.0075, 1.0], [0.0015, 10.0], [0.0005, 205.5]]",112.64,0.012,1.0,0.014,34.0,"[[0.014, 34.0], [0.0145, 16.0], [0.025, 0.1], [0.03, 3.0], [0.33, 34.0]]",115.56
163,1593158400000,call,BTC-26JUN20-20000-C,20000.0,9360.44,BTC-26JUN20,1589434974033,"{'volume': 152.7, 'price_change': 23.5294, 'low': 0.0085, 'high': 0.0105}",open,0.01,2092.2,0.0005,0.033,0.00899242,123.62,0.0105,0.0,9352.78,"{'vega': 3.71182, 'theta': -5.3237, 'rho': 0.53746, 'gamma': 3e-05, 'delta': 0.05762}",9352.78,19252180662,"[[0.0085, 38.0], [0.0075, 16.0], [0.0035, 1.0], [0.001, 1.0]]",122.36,0.0085,38.0,0.0095,10.0,"[[0.0095, 10.0], [0.01, 16.0], [0.0105, 20.0], [0.012, 0.2], [0.0125, 14.0], [0.0145, 0.1], [0.015, 20.0], [0.016, 9.0], [0.017, 2.0], [0.019, 2.0], [0.0225, 1.1], [0.023, 2.0], [0.028, 2.0], [0.0295, 5.0], [0.033, 2.0], [0.035, 2.0], [0.037, 2.0], [0.04, 7.0], [0.042, 2.0], [0.045, 2.0]]",124.88
164,1590739200000,call,BTC-29MAY20-11000-C,11000.0,9355.5,SYN.BTC-29MAY20,1589434975609,"{'volume': 173.8, 'price_change': 56.5217, 'low': 0.0115, 'high': 0.021}",open,0.01,912.0,0.003,0.046,0.01800198,85.8,0.018,0.0,9352.78,"{'vega': 5.33025, 'theta': -15.14891, 'rho': 0.70508, 'gamma': 0.00017, 'delta': 0.20024}",9352.78,19252180663,"[[0.017, 23.0], [0.0165, 14.2], [0.016, 16.0], [0.005, 5.0], [0.003, 10.0], [0.0025, 0.1], [0.001, 20.0], [0.0005, 1.5]]",84.03,0.017,23.0,0.019,16.6,"[[0.019, 16.6], [0.0195, 23.0], [0.021, 14.0], [0.049, 4.0], [0.05, 1.0], [0.06, 2.0], [0.08, 2.0], [0.09, 2.0], [0.099, 2.0], [0.2, 0.1], [0.3365, 7.0]]",87.54
165,1590739200000,call,BTC-29MAY20-4000-C,4000.0,9355.5,SYN.BTC-29MAY20,1589434975470,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.55,1.3,0.559,0.592,0.57388325,194.54,0.5765,0.0,9352.78,"{'vega': 0.48495, 'theta': -3.12501, 'rho': 1.61191, 'gamma': 1e-05, 'delta': 0.9905}",9352.78,19252189591,"[[0.123, 10.0]]",0.0,0.123,10.0,0.7985,10.0,"[[0.7985, 10.0]]",500.0
166,1593158400000,call,BTC-26JUN20-16000-C,16000.0,9360.54,BTC-26JUN20,1589434975794,"{'volume': 144.0, 'price_change': 11.1111, 'low': 0.0135, 'high': 0.016}",open,0.01,808.8,0.0005,0.043,0.01474188,106.07,0.015,0.0,9352.78,"{'vega': 5.59361, 'theta': -6.88379, 'rho': 0.9286, 'gamma': 5e-05, 'delta': 0.09876}",9352.78,19252196579,"[[0.014, 20.0], [0.0135, 16.0], [0.0125, 16.0], [0.008, 1.0], [0.005, 5.0], [0.0005, 10.1]]",104.81,0.014,20.0,0.0155,24.0,"[[0.0155, 24.0], [0.0165, 20.0], [0.018, 16.0], [0.02, 2.0], [0.08, 0.1], [0.1, 0.6], [0.134, 8.0], [0.2, 0.1], [0.346, 0.1], [0.43, 1.0]]",107.32
167,1590134400000,put,BTC-22MAY20-7500-P,7500.0,9354.25,SYN.BTC-22MAY20,1589434977056,"{'volume': 47.5, 'price_change': -33.3333, 'low': 0.0075, 'high': 0.0135}",open,0.01,945.1,0.0005,0.031,0.00866471,121.43,0.009,0.0,9352.81,"{'vega': 2.34996, 'theta': -17.62563, 'rho': -0.21454, 'gamma': 0.0001, 'delta': -0.09475}",9352.81,19252197818,"[[0.008, 23.0], [0.0075, 25.0], [0.0065, 14.0], [0.001, 1.0], [0.0005, 5.1]]",118.74,0.008,23.0,0.0095,41.6,"[[0.0095, 41.6], [0.01, 39.0], [0.011, 51.5], [0.014, 2.5], [0.017, 1.0], [0.0295, 1.0], [0.064, 0.5]]",124.69
168,1608883200000,put,BTC-25DEC20-5000-P,5000.0,9508.9,BTC-25DEC20,1589434977054,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.06,204.4,0.023,0.0915,0.05168164,92.11,0.058,0.0,9352.81,"{'vega': 13.63358, 'theta': -2.78941, 'rho': -9.22269, 'gamma': 3e-05, 'delta': -0.10559}",9352.81,19252197327,"[[0.0495, 12.0], [0.047, 11.0], [0.0055, 0.1]]",90.58,0.0495,12.0,0.054,12.0,"[[0.054, 12.0], [0.056, 11.0], [0.065, 6.1], [0.3, 1.0], [3.33, 0.8]]",93.72
169,1593158400000,call,BTC-26JUN20-32000-C,32000.0,9360.63,BTC-26JUN20,1589434978062,"{'volume': 12.8, 'price_change': 16.6667, 'low': 0.003, 'high': 0.004}",open,0.0,3458.2,0.0005,0.021,0.00369914,156.58,0.0035,0.0,9352.79,"{'vega': 1.68293, 'theta': -3.05739, 'rho': 0.20137, 'gamma': 1e-05, 'delta': 0.02192}",9352.79,19252094040,"[[0.003, 35.0], [0.001, 75.0], [0.0005, 188.8]]",152.41,0.003,35.0,0.0045,50.0,"[[0.0045, 50.0], [0.005, 2.0], [0.006, 19.0], [0.0075, 88.9], [0.0085, 100.0], [0.055, 10.0], [0.1235, 8.0], [0.25, 10.0], [0.35, 10.0], [0.5, 1.0], [0.9, 3.0]]",160.75
170,1608883200000,call,BTC-25DEC20-16000-C,16000.0,9508.83,BTC-25DEC20,1589434978750,"{'volume': 12.9, 'price_change': 0.0, 'low': 0.1, 'high': 0.1}",open,0.09,172.2,0.0525,0.1745,0.10648812,85.72,0.1,0.0,9352.79,"{'vega': 27.08418, 'theta': -5.15716, 'rho': 13.18129, 'gamma': 6e-05, 'delta': 0.33127}",9352.79,19252199743,"[[0.1035, 12.0], [0.1, 10.0], [0.086, 1.0], [0.0835, 0.3], [0.083, 0.3], [0.082, 0.4], [0.0505, 1.0], [0.05, 0.1], [0.0475, 1.0], [0.0455, 1.0], [0.028, 0.1], [0.021, 0.1], [0.003, 10.0]]",84.67,0.1035,12.0,0.1095,18.0,"[[0.1095, 18.0], [0.1105, 12.0], [0.1115, 10.0], [0.1395, 0.2], [0.1485, 5.2]]",86.78
171,1590134400000,call,BTC-22MAY20-10750-C,10750.0,9354.27,SYN.BTC-22MAY20,1589434979067,"{'volume': 65.0, 'price_change': 85.7143, 'low': 0.007, 'high': 0.013}",open,0.01,138.2,0.0005,0.0345,0.01074997,88.99,0.013,0.0,9353.06,"{'vega': 3.42774, 'theta': -18.84074, 'rho': 0.3154, 'gamma': 0.0002, 'delta': 0.16277}",9353.06,19252180644,"[[0.01, 23.0], [0.009, 20.5], [0.0085, 13.0], [0.0005, 0.1]]",86.92,0.01,23.0,0.0115,20.0,"[[0.0115, 20.0], [0.012, 23.5], [0.013, 13.0], [0.038, 2.0], [0.3505, 7.0], [0.4325, 0.2]]",91.01
172,1590739200000,call,BTC-29MAY20-12500-C,12500.0,9355.54,SYN.BTC-29MAY20,1589434979067,"{'volume': 22.4, 'price_change': 28.5714, 'low': 0.007, 'high': 0.01}",open,0.01,100.1,0.0005,0.033,0.0097417,104.56,0.009,0.0,9353.06,"{'vega': 3.44757, 'theta': -11.9406, 'rho': 0.36662, 'gamma': 9e-05, 'delta': 0.1045}",9353.06,19252180671,"[[0.009, 23.0], [0.008, 20.0], [0.007, 16.0], [0.0005, 0.2]]",102.51,0.009,23.0,0.0105,73.0,"[[0.0105, 73.0], [0.011, 16.0], [0.0265, 10.0], [0.042, 4.0], [0.116, 8.5]]",106.59
173,1590134400000,put,BTC-22MAY20-11000-P,11000.0,9354.54,SYN.BTC-22MAY20,1589434980075,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.25,0.0,0.1445,0.2315,0.1851793,93.93,,0.0,9353.0,"{'vega': 3.07382, 'theta': -17.83364, 'rho': -2.17206, 'gamma': 0.00017, 'delta': -0.86178}",9353.0,19252191454,"[[0.0005, 16.3]]",0.0,0.0005,16.3,0.5875,2.5,"[[0.5875, 2.5]]",500.0
174,1601020800000,call,BTC-25SEP20-11000-C,11000.0,9437.68,BTC-25SEP20,1589434980077,"{'volume': 4.5, 'price_change': 13.834, 'low': 0.1265, 'high': 0.144}",open,0.12,585.5,0.086,0.2015,0.14071146,82.49,0.144,0.0,9353.0,"{'vega': 22.78482, 'theta': -7.00836, 'rho': 11.67829, 'gamma': 8e-05, 'delta': 0.47753}",9353.0,19252198057,"[[0.1375, 27.4], [0.136, 2.4], [0.133, 10.0], [0.1295, 0.5], [0.0635, 0.1], [0.045, 2.0], [0.0215, 20.0], [0.001, 0.1]]",81.16,0.1375,27.4,0.143,12.0,"[[0.143, 12.0], [0.145, 0.5], [0.1455, 10.0], [0.1475, 2.4], [0.35, 0.1], [0.37, 1.1]]",83.44
175,1590134400000,put,BTC-22MAY20-10750-P,10750.0,9354.54,SYN.BTC-22MAY20,1589434980076,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.22,0.7,0.1195,0.2055,0.15995776,88.99,0.1155,0.0,9353.0,"{'vega': 3.42856, 'theta': -18.84513, 'rho': -2.06868, 'gamma': 0.0002, 'delta': -0.83717}",9353.0,19252191463,"[[0.001, 11.4]]",0.0,0.001,11.4,0.5635,0.1,"[[0.5635, 0.1], [0.728, 1.5]]",500.0
176,1589529600000,call,BTC-15MAY20-6500-C,6500.0,9353.2,SYN.BTC-15MAY20,1589434981611,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.27,5.1,0.284,0.3255,0.30505611,171.53,0.345,0.0,9353.0,"{'vega': 0.00094, 'theta': -0.07365, 'rho': 0.19501, 'gamma': 0.0, 'delta': 0.99996}",9353.0,19252189406,"[[0.0115, 0.6]]",0.0,0.0115,0.6,0.558,11.5,"[[0.558, 11.5]]",500.0
